NUMCOM;GROUP;NAME;SNAME;M1;S1;G1;C1;N1;M2;S2;G2;C2;N2;NETNAME;BUT1;BUT2;BUT3;SV1;SV2;SV3;M_WARN;M_DRAW;M_CLEAR;M_FINISH;TIMEOUT;NEXTCOM;SUBCOM;KART;GRL_NAME;GRL_SV;GRL_MARSH;Код ПУ;Код ПУ аналоговый;TS
13001;Другие команды;Дача согласия на отправление на 2НП;ДС-2НП;0;0;11;1;0;0;0;0;0;0;TINDA1;0;0;0;;;;;;;;0;0;;0;;;0; 0x0B01;0;
13002;Другие команды;Отмена дачи согласия на отправление на 2НП;ОДС-2НП;0;0;11;2;0;0;0;0;0;0;TINDA1;0;0;0;;;;;;;;0;0;;0;;;0; 0x0B02;0;
13003;Другие команды;Дача согласия на отправление на ЧБГП;ДС-ЧБГП;0;0;11;3;0;0;0;0;0;0;TINDA1;0;0;0;;;;;;;;0;0;;0;;;0; 0x0B03;0;
13004;Другие команды;Отмена дачи согласия на отправление на ЧБГП;ОДС-ЧБГП;0;0;11;4;0;0;0;0;0;0;TINDA1;0;0;0;;;;;;;;0;0;;0;;;0; 0x0B04;0;
13005;Другие команды;Дача согласия на отправление на 1ЧП;ДС-1ЧП;0;0;11;5;0;0;0;0;0;0;TINDA1;0;0;0;;;;;;;;0;0;;0;;;0; 0x0B05;0;
13006;Другие команды;Отмена дачи согласия на отправление на 1ЧП;ОДС-1ЧП;0;0;11;6;0;0;0;0;0;0;TINDA1;0;0;0;;;;;;;;0;0;;0;;;0; 0x0B06;0;
13007;Другие команды;Основная СН с приема на отправлениеТында - Побожий;ЧСН;0;0;0;0;0;0;0;0;0;0;;4197;0;0;;;;;;;;0;0;12090;0;;;0; 0x0000;0;
13008;Ответственные команды;ПАСН с приема на отправление перегон Тында -- Побожий;ПАСНО;0;0;0;0;0;0;0;0;0;0;;4098;0;0;;;;;;;;0;13009;12103;1;;;0; 0x0000;0;
13009;Ответственные команды;ОАСН с приема на отправление перегон Тында - - Побожий;ЧСННО;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;0;0;12104;2;;;0; 0x0000;0;
