NUMCOM;GROUP;NAME;SNAME;M1;S1;G1;C1;N1;M2;S2;G2;C2;N2;NETNAME;BUT1;BUT2;BUT3;SV1;SV2;SV3;M_WARN;M_DRAW;M_CLEAR;M_FINISH;TIMEOUT;NEXTCOM;SUBCOM;KART;GRL_NAME;GRL_SV;GRL_MARSH;Код ПУ;Код ПУ аналоговый;TS
39001;Установка поездных маршрутов;Нечетный прием по Н на 1 путь;НП-1П;0;19;1;1;0;0;0;0;0;0;SONAH;41;31;0;@свтН;@свтЧ1;;;;;;0;0;;0;;;0; 0x0101;0;
39002;Установка поездных маршрутов;Нечетный прием по Н на 2 путь;НП-2П;0;19;1;2;0;0;0;0;0;0;SONAH;41;32;0;@свтН;@свтЧ2;;;;;;0;0;;0;;;0; 0x0102;0;
39003;Установка поездных маршрутов;Нечетный прием по Н на 3 путь;НП-3П;0;19;1;3;0;0;0;0;0;0;SONAH;41;33;0;@свтН;@свтЧ3;;;;;;0;0;;0;;;0; 0x0103;0;
39004;Установка поездных маршрутов;Четное отправление по Ч1 с 1 пути;ЧО1П;0;19;1;4;0;0;0;0;0;0;SONAH;31;41;0;@свтЧ1;@свтН;;;;;;0;0;;0;;;0; 0x0104;0;
39005;Установка поездных маршрутов;Четное отправление по Ч2 с 2 пути;ЧО2П;0;19;1;5;0;0;0;0;0;0;SONAH;32;41;0;@свтЧ2;@свтН;;;;;;0;0;;0;;;0; 0x0105;0;
39006;Установка поездных маршрутов;Четное отправление по Ч3 с 3 пути;ЧО3П;0;19;1;6;0;0;0;0;0;0;SONAH;33;41;0;@свтЧ3;@свтН;;;;;;0;0;;0;;;0; 0x0106;0;
39007;Установка поездных маршрутов;Четный прием по Ч на 1 путь;ЧП-1П;0;19;1;7;0;0;0;0;0;0;SONAH;11;21;0;@свтЧ;@свтН1;;;;;;0;0;;0;;;0; 0x0107;0;
39008;Установка поездных маршрутов;Четный прием по Ч на 2 путь;ЧП-2П;0;19;1;8;0;0;0;0;0;0;SONAH;11;22;0;@свтЧ;@свтН2;;;;;;0;0;;0;;;0; 0x0108;0;
39009;Установка поездных маршрутов;Четный прием по Ч на 3 путь;ЧП-3П;0;19;1;9;0;0;0;0;0;0;SONAH;11;23;0;@свтЧ;@свтН3;;;;;;0;0;;0;;;0; 0x0109;0;
39010;Установка поездных маршрутов;Нечетное отправление по Н1 с 1 пути;НО1П;0;19;1;10;0;0;0;0;0;0;SONAH;21;11;0;@свтН1;@свтЧ;;;;;;0;0;;0;;;0; 0x010A;0;
39011;Установка поездных маршрутов;Нечетное отправление по Н2 с 2 пути;НО2П;0;19;1;11;0;0;0;0;0;0;SONAH;22;11;0;@свтН2;@свтЧ;;;;;;0;0;;0;;;0; 0x010B;0;
39012;Установка поездных маршрутов;Нечетное отправление по Н3 с 3 пути;НО3П;0;19;1;12;0;0;0;0;0;0;SONAH;23;11;0;@свтН3;@свтЧ;;;;;;0;0;;0;;;0; 0x010C;0;
39013;Установка маневровых маршрутов;По светофору М1 на 1 путь;ММ1-1П;0;19;3;1;0;0;0;0;0;0;SONAH;0;0;0;@свтМ1;@свтмЧ1;;;;;;0;0;;0;;;0; 0x0301;0;
39014;Установка маневровых маршрутов;По светофору М1 на 2 путь;ММ1-2П;0;19;3;2;0;0;0;0;0;0;SONAH;0;0;0;@свтМ1;@свтмЧ2;;;;;;0;0;;0;;;0; 0x0302;0;
39015;Установка маневровых маршрутов;По светофору М1 на 3 путь;ММ1-3П;0;19;3;3;0;0;0;0;0;0;SONAH;0;0;0;@свтМ1;@свтмЧ3;;;;;;0;0;;0;;;0; 0x0303;0;
