NUMCOM;GROUP;NAME;SNAME;M1;S1;G1;C1;N1;M2;S2;G2;C2;N2;NETNAME;BUT1;BUT2;BUT3;SV1;SV2;SV3;M_WARN;M_DRAW;M_CLEAR;M_FINISH;TIMEOUT;NEXTCOM;SUBCOM;KART;GRL_NAME;GRL_SV;GRL_MARSH;Код ПУ;Код ПУ аналоговый;TS
8053;Установка маневровых маршрутов в замкнутом маршруте;По светофору М4;ВУММ4;0;8;3;27;0;0;0;0;0;0;EFREMOV;1008;0;0;;@свтМ4;;;_USTR(М4->Миг-е=1);_USTR(М4->Миг-е=0);;0;0;;0;;;0; 0x031B;0;
8054;Установка маневровых маршрутов в замкнутом маршруте;По светофору Ч1А;ВУМЧ1А;0;8;3;28;0;0;0;0;0;0;EFREMOV;1008;0;0;;@свтмЧ1А;;;_USTR(мЧ1А->Миг-е=1);_USTR(мЧ1А->Миг-е=0);;0;0;;0;;;0; 0x031C;0;
8055;Установка маневровых маршрутов в замкнутом маршруте;По светофору ЧМ1;ВУМЧМ1;0;8;3;30;0;0;0;0;0;0;EFREMOV;1008;0;0;;@свтмЧм1;;;_USTR(мЧм1->Миг-е=1);_USTR(мЧм1->Миг-е=0);;0;0;;0;;;0; 0x031E;0;
8056;Установка маневровых маршрутов в замкнутом маршруте;По светофору ЧМ2;ВУМЧМ2;0;8;3;31;0;0;0;0;0;0;EFREMOV;1008;0;0;;@свтмЧм2;;;_USTR(мЧм2->Миг-е=1);_USTR(мЧм2->Миг-е=0);;0;0;;0;;;0; 0x031F;0;
8057;Отмена поездных маршрутов;По светофору Н;ОПН;0;8;2;1;0;0;0;0;0;0;EFREMOV;12909;41;0;;@свтН;;;_USTR(Н->Миг-е=1);_USTR(Н->Миг-е=0);;0;0;;0;;;0; 0x0201;0;
8058;Отмена поездных маршрутов;По светофору Ч1А;ОПЧ1А;0;8;2;2;0;0;0;0;0;0;EFREMOV;12909;31;0;;@свтЧ1А;;;_USTR(Ч1А->Миг-е=1);_USTR(Ч1А->Миг-е=0);;0;0;;0;;;0; 0x0202;0;
8059;Отмена поездных маршрутов;По светофору Ч2А;ОПЧ2А;0;8;2;3;0;0;0;0;0;0;EFREMOV;12909;32;0;;@свтЧ2А;;;_USTR(Ч2А->Миг-е=1);_USTR(Ч2А->Миг-е=0);;0;0;;0;;;0; 0x0203;0;
8060;Отмена поездных маршрутов;По светофору Ч;ОПЧ;0;8;2;4;0;0;0;0;0;0;EFREMOV;12909;11;0;;@свтЧ;;;_USTR(Ч->Миг-е=1);_USTR(Ч->Миг-е=0);;0;0;;0;;;0; 0x0204;0;
8061;Отмена поездных маршрутов;По светофору Н1;ОПН1;0;8;2;5;0;0;0;0;0;0;EFREMOV;12909;21;0;;@свтН1;;;_USTR(Н1->Миг-е=1);_USTR(Н1->Миг-е=0);;0;0;;0;;;0; 0x0205;0;
8062;Отмена поездных маршрутов;По светофору Н2;ОПН2;0;8;2;6;0;0;0;0;0;0;EFREMOV;12909;22;0;;@свтН2;;;_USTR(Н2->Миг-е=1);_USTR(Н2->Миг-е=0);;0;0;;0;;;0; 0x0206;0;
8063;Отмена поездных маршрутов;По светофору НМ1А;ОПНМ1А;0;8;2;7;0;0;0;0;0;0;EFREMOV;12909;81;0;;@свтНм1А;;;_USTR(Нм1А->Миг-е=1);_USTR(Нм1А->Миг-е=0);;0;0;;0;;;0; 0x0207;0;
8064;Отмена поездных маршрутов;По светофору НМ2А;ОПНМ2А;0;8;2;8;0;0;0;0;0;0;EFREMOV;12909;82;0;;@свтНм2А;;;_USTR(Нм2А->Миг-е=1);_USTR(Нм2А->Миг-е=0);;0;0;;0;;;0; 0x0208;0;
8065;Отмена поездных маршрутов;По светофору ЧМ1;ОПЧМ1;0;8;2;9;0;0;0;0;0;0;EFREMOV;12909;51;0;;@свтЧм1;;;_USTR(Чм1->Миг-е=1);_USTR(Чм1->Миг-е=0);;0;0;;0;;;0; 0x0209;0;
8066;Отмена поездных маршрутов;По светофору ЧМ2;ОПЧМ2;0;8;2;10;0;0;0;0;0;0;EFREMOV;12909;52;0;;@свтЧм2;;;_USTR(Чм2->Миг-е=1);_USTR(Чм2->Миг-е=0);;0;0;;0;;;0; 0x020A;0;
8067;Отмена маневровых маршрутов;По светофору М1;ОММ1;0;8;4;1;0;0;0;0;0;0;EFREMOV;9;0;0;;@свтМ1;;;_USTR(М1->Миг-е=1);_USTR(М1->Миг-е=0);;0;0;;0;;;0; 0x0401;0;
8068;Отмена маневровых маршрутов;По светофору Н1;ОМН1;0;8;4;2;0;0;0;0;0;0;EFREMOV;9;0;0;;@свтмН1;;;_USTR(мН1->Миг-е=1);_USTR(мН1->Миг-е=0);;0;0;;0;;;0; 0x0402;0;
8069;Отмена маневровых маршрутов;По светофору Н2;ОМН2;0;8;4;3;0;0;0;0;0;0;EFREMOV;9;0;0;;@свтмН2;;;_USTR(мН2->Миг-е=1);_USTR(мН2->Миг-е=0);;0;0;;0;;;0; 0x0403;0;
8070;Отмена маневровых маршрутов;По светофору НМ1А;ОМНМ1А;0;8;4;4;0;0;0;0;0;0;EFREMOV;9;0;0;;@свтмНм1А;;;_USTR(мНм1А->Миг-е=1);_USTR(мНм1А->Миг-е=0);;0;0;;0;;;0; 0x0404;0;
8071;Отмена маневровых маршрутов;По светофору НМ2А;ОМНМ2А;0;8;4;5;0;0;0;0;0;0;EFREMOV;9;0;0;;@свтмНм2А;;;_USTR(мНм2А->Миг-е=1);_USTR(мНм2А->Миг-е=0);;0;0;;0;;;0; 0x0405;0;
8072;Отмена маневровых маршрутов;По светофору М2;ОММ2;0;8;4;6;0;0;0;0;0;0;EFREMOV;9;0;0;;@свтМ2;;;_USTR(М2->Миг-е=1);_USTR(М2->Миг-е=0);;0;0;;0;;;0; 0x0406;0;
8073;Отмена маневровых маршрутов;По светофору М4;ОММ4;0;8;4;7;0;0;0;0;0;0;EFREMOV;9;0;0;;@свтМ4;;;_USTR(М4->Миг-е=1);_USTR(М4->Миг-е=0);;0;0;;0;;;0; 0x0407;0;
8074;Отмена маневровых маршрутов;По светофору Ч1А;ОМЧ1А;0;8;4;8;0;0;0;0;0;0;EFREMOV;9;0;0;;@свтмЧ1А;;;_USTR(мЧ1А->Миг-е=1);_USTR(мЧ1А->Миг-е=0);;0;0;;0;;;0; 0x0408;0;
8075;Отмена маневровых маршрутов;По светофору ЧМ1;ОМЧМ1;0;8;4;10;0;0;0;0;0;0;EFREMOV;9;0;0;;@свтмЧм1;;;_USTR(мЧм1->Миг-е=1);_USTR(мЧм1->Миг-е=0);;0;0;;0;;;0; 0x040A;0;
8076;Отмена маневровых маршрутов;По светофору ЧМ2;ОМЧМ2;0;8;4;11;0;0;0;0;0;0;EFREMOV;9;0;0;;@свтмЧм2;;;_USTR(мЧм2->Миг-е=1);_USTR(мЧм2->Миг-е=0);;0;0;;0;;;0; 0x040B;0;
8077;Перекрытие светофоров с поездным показанием;Перекрытие по светофору Ч1А;ПСППЧ1А;0;8;9;1;0;0;0;0;0;0;EFREMOV;12910;31;0;;@свтЧ1А;;;_USTR(Ч1А->Миг-е=1);_USTR(Ч1А->Миг-е=0);;0;0;;0;;;0; 0x0901;0;
8078;Перекрытие светофоров с поездным показанием;Перекрытие по светофору Ч2А;ПСППЧ2А;0;8;9;2;0;0;0;0;0;0;EFREMOV;12910;32;0;;@свтЧ2А;;;_USTR(Ч2А->Миг-е=1);_USTR(Ч2А->Миг-е=0);;0;0;;0;;;0; 0x0902;0;
8079;Перекрытие светофоров с поездным показанием;Перекрытие по светофору Н;ПСППН;0;8;9;3;0;0;0;0;0;0;EFREMOV;12910;41;0;;@свтН;;;_USTR(Н->Миг-е=1);_USTR(Н->Миг-е=0);;0;0;;0;;;0; 0x0903;0;
8080;Перекрытие светофоров с поездным показанием;Перекрытие по светофору Н1;ПСППН1;0;8;9;4;0;0;0;0;0;0;EFREMOV;12910;21;0;;@свтН1;;;_USTR(Н1->Миг-е=1);_USTR(Н1->Миг-е=0);;0;0;;0;;;0; 0x0904;0;
8081;Перекрытие светофоров с поездным показанием;Перекрытие по светофору Н2;ПСППН2;0;8;9;5;0;0;0;0;0;0;EFREMOV;12910;22;0;;@свтН2;;;_USTR(Н2->Миг-е=1);_USTR(Н2->Миг-е=0);;0;0;;0;;;0; 0x0905;0;
8082;Перекрытие светофоров с поездным показанием;Перекрытие по светофору Ч;ПСППЧ;0;8;9;6;0;0;0;0;0;0;EFREMOV;12910;11;0;;@свтЧ;;;_USTR(Ч->Миг-е=1);_USTR(Ч->Миг-е=0);;0;0;;0;;;0; 0x0906;0;
8083;Перекрытие светофоров с поездным показанием;Перекрытие по светофору ЧМ1;ПСППЧМ1;0;8;9;7;0;0;0;0;0;0;EFREMOV;12910;51;0;;@свтЧм1;;;_USTR(Чм1->Миг-е=1);_USTR(Чм1->Миг-е=0);;0;0;;0;;;0; 0x0907;0;
